# This trace was obtained from trace.eas.asu.edu
# Sequence: Tears of Steel
# Resolution: 1920x816
# FPS: 24
# Encoder: JSVM (9.19.14)
# Encoding type: High @ Level 5, default
# GoP pattern: G1B0
# Quantization parameters (I,P,B_avg): 20, N/A, N/A
# Layer: 0
# Other: 
# Frame Time [s] Type Size [Byte] PSNR-Y [dB] PSNR-U [dB] PSNR-V [dB] VQM (if exists)
0,0,I,1483,51.8444,58.1096,58.1096
1,0.04167,P,89,51.8444,58.1096,58.1096
2,0.08333,P,89,51.8444,58.1096,58.1096
3,0.125,P,89,51.8444,58.1096,58.1096
4,0.16667,P,89,51.8444,58.1096,58.1096
5,0.20833,P,89,51.8444,58.1096,58.1096
6,0.25,P,89,51.8444,58.1096,58.1096
7,0.29167,P,89,51.8444,58.1096,58.1096
8,0.33333,P,89,51.8444,58.1096,58.1096
9,0.375,P,89,51.8444,58.1096,58.1096
10,0.41667,P,89,51.8444,58.1096,58.1096
11,0.45833,P,89,51.8444,58.1096,58.1096
12,0.5,P,89,51.8444,58.1096,58.1096
13,0.54167,P,89,51.8444,58.1096,58.1096
14,0.58333,P,89,51.8444,58.1096,58.1096
15,0.625,P,89,51.8444,58.1096,58.1096
16,0.66667,P,89,51.8444,58.1096,58.1096
17,0.70833,P,89,51.8444,58.1096,58.1096
18,0.75,P,89,51.8444,58.1096,58.1096
19,0.79167,P,89,51.8444,58.1096,58.1096
20,0.83333,P,89,51.8444,58.1096,58.1096
21,0.875,P,89,51.8444,58.1096,58.1096
22,0.91667,P,89,51.8444,58.1096,58.1096
23,0.95833,P,629,51.8065,58.1096,58.1096
24,1,I,1485,51.8444,58.1096,58.1096
25,1.04167,P,89,51.8444,58.1096,58.1096
26,1.08333,P,89,51.8444,58.1096,58.1096
27,1.125,P,89,51.8444,58.1096,58.1096
28,1.16667,P,89,51.8444,58.1096,58.1096
29,1.20833,P,89,51.8444,58.1096,58.1096
30,1.25,P,89,51.8444,58.1096,58.1096
31,1.29167,P,89,51.8444,58.1096,58.1096
32,1.33333,P,89,51.8444,58.1096,58.1096
33,1.375,P,89,51.8444,58.1096,58.1096
34,1.41667,P,89,51.8444,58.1096,58.1096
35,1.45833,P,89,51.8444,58.1096,58.1096
36,1.5,P,89,51.8444,58.1096,58.1096
37,1.54167,P,4657,51.3372,58.1096,58.1096
38,1.58333,P,245,51.6311,58.1096,58.1096
39,1.625,P,89,51.6311,58.1096,58.1096
40,1.66667,P,89,51.6311,58.1096,58.1096
41,1.70833,P,89,51.6311,58.1096,58.1096
42,1.75,P,89,51.6311,58.1096,58.1096
43,1.79167,P,89,51.6311,58.1096,58.1096
44,1.83333,P,89,51.6311,58.1096,58.1096
45,1.875,P,89,51.6311,58.1096,58.1096
46,1.91667,P,89,51.6311,58.1096,58.1096
47,1.95833,P,89,51.6311,58.1096,58.1096
48,2,I,5917,51.3387,58.1096,58.1096
49,2.04167,P,247,51.6248,58.1096,58.1096
50,2.08333,P,89,51.6248,58.1096,58.1096
51,2.125,P,89,51.6248,58.1096,58.1096
52,2.16667,P,89,51.6248,58.1096,58.1096
53,2.20833,P,89,51.6248,58.1096,58.1096
54,2.25,P,89,51.6248,58.1096,58.1096
55,2.29167,P,89,51.6248,58.1096,58.1096
56,2.33333,P,89,51.6248,58.1096,58.1096
57,2.375,P,89,51.6248,58.1096,58.1096
58,2.41667,P,89,51.6248,58.1096,58.1096
59,2.45833,P,89,51.6248,58.1096,58.1096
60,2.5,P,89,51.6248,58.1096,58.1096
61,2.54167,P,89,51.6248,58.1096,58.1096
62,2.58333,P,89,51.6248,58.1096,58.1096
63,2.625,P,89,51.6248,58.1096,58.1096
64,2.66667,P,89,51.6248,58.1096,58.1096
65,2.70833,P,89,51.6248,58.1096,58.1096
66,2.75,P,89,51.6248,58.1096,58.1096
67,2.79167,P,89,51.6248,58.1096,58.1096
68,2.83333,P,89,51.6248,58.1096,58.1096
69,2.875,P,89,51.6248,58.1096,58.1096
70,2.91667,P,89,51.6248,58.1096,58.1096
71,2.95833,P,89,51.6248,58.1096,58.1096
72,3,I,5917,51.3387,58.1096,58.1096
73,3.04167,P,247,51.6248,58.1096,58.1096
74,3.08333,P,89,51.6248,58.1096,58.1096
75,3.125,P,89,51.6248,58.1096,58.1096
76,3.16667,P,89,51.6248,58.1096,58.1096
77,3.20833,P,89,51.6248,58.1096,58.1096
78,3.25,P,89,51.6248,58.1096,58.1096
79,3.29167,P,89,51.6248,58.1096,58.1096
80,3.33333,P,89,51.6248,58.1096,58.1096
81,3.375,P,89,51.6248,58.1096,58.1096
82,3.41667,P,89,51.6248,58.1096,58.1096
83,3.45833,P,89,51.6248,58.1096,58.1096
84,3.5,P,89,51.6248,58.1096,58.1096
85,3.54167,P,89,51.6248,58.1096,58.1096
86,3.58333,P,89,51.6248,58.1096,58.1096
87,3.625,P,89,51.6248,58.1096,58.1096
88,3.66667,P,89,51.6248,58.1096,58.1096
89,3.70833,P,89,51.6248,58.1096,58.1096
90,3.75,P,89,51.6248,58.1096,58.1096
91,3.79167,P,89,51.6248,58.1096,58.1096
92,3.83333,P,89,51.6248,58.1096,58.1096
93,3.875,P,89,51.6248,58.1096,58.1096
94,3.91667,P,89,51.6248,58.1096,58.1096
95,3.95833,P,89,51.6248,58.1096,58.1096
96,4,I,5917,51.3387,58.1096,58.1096
97,4.04167,P,247,51.6248,58.1096,58.1096
98,4.08333,P,89,51.6248,58.1096,58.1096
99,4.125,P,166,51.8402,58.1096,58.1096
100,4.16667,P,89,51.8402,58.1096,58.1096
101,4.20833,P,89,51.8402,58.1096,58.1096
102,4.25,P,89,51.8402,58.1096,58.1096
103,4.29167,P,89,51.8402,58.1096,58.1096
104,4.33333,P,89,51.8402,58.1096,58.1096
105,4.375,P,89,51.8402,58.1096,58.1096
106,4.41667,P,89,51.8402,58.1096,58.1096
107,4.45833,P,89,51.8402,58.1096,58.1096
108,4.5,P,89,51.8402,58.1096,58.1096
109,4.54167,P,89,51.8402,58.1096,58.1096
110,4.58333,P,89,51.8402,58.1096,58.1096
111,4.625,P,89,51.8402,58.1096,58.1096
112,4.66667,P,89,51.8402,58.1096,58.1096
113,4.70833,P,89,51.8402,58.1096,58.1096
114,4.75,P,89,51.8402,58.1096,58.1096
115,4.79167,P,89,51.8402,58.1096,58.1096
116,4.83333,P,89,51.8402,58.1096,58.1096
117,4.875,P,89,51.8402,58.1096,58.1096
118,4.91667,P,89,51.8402,58.1096,58.1096
119,4.95833,P,89,51.8402,58.1096,58.1096
120,5,I,1485,51.8444,58.1096,58.1096
121,5.04167,P,89,51.8444,58.1096,58.1096
122,5.08333,P,89,51.8444,58.1096,58.1096
123,5.125,P,89,51.8444,58.1096,58.1096
124,5.16667,P,89,51.8444,58.1096,58.1096
125,5.20833,P,89,51.8444,58.1096,58.1096
126,5.25,P,15915,51.1531,58.1046,58.1041
127,5.29167,P,214,51.2273,58.1046,58.1041
128,5.33333,P,89,51.2273,58.1046,58.1041
129,5.375,P,89,51.2273,58.1046,58.1041
130,5.41667,P,89,51.2273,58.1046,58.1041
131,5.45833,P,89,51.2273,58.1046,58.1041
132,5.5,P,89,51.2273,58.1046,58.1041
133,5.54167,P,89,51.2273,58.1046,58.1041
134,5.58333,P,89,51.2273,58.1046,58.1041
135,5.625,P,89,51.2273,58.1046,58.1041
136,5.66667,P,89,51.2273,58.1046,58.1041
137,5.70833,P,89,51.2273,58.1046,58.1041
138,5.75,P,89,51.2273,58.1046,58.1041
139,5.79167,P,89,51.2273,58.1046,58.1041
140,5.83333,P,89,51.2273,58.1046,58.1041
141,5.875,P,89,51.2273,58.1046,58.1041
142,5.91667,P,89,51.2273,58.1046,58.1041
143,5.95833,P,89,51.2273,58.1046,58.1041
144,6,I,17186,51.1709,58.1046,58.1041
145,6.04167,P,208,51.2342,58.1046,58.1041
146,6.08333,P,89,51.2342,58.1046,58.1041
147,6.125,P,89,51.2342,58.1046,58.1041
148,6.16667,P,89,51.2342,58.1046,58.1041
149,6.20833,P,89,51.2342,58.1046,58.1041
150,6.25,P,89,51.2342,58.1046,58.1041
151,6.29167,P,89,51.2342,58.1046,58.1041
152,6.33333,P,89,51.2342,58.1046,58.1041
153,6.375,P,89,51.2342,58.1046,58.1041
154,6.41667,P,89,51.2342,58.1046,58.1041
155,6.45833,P,89,51.2342,58.1046,58.1041
156,6.5,P,89,51.2342,58.1046,58.1041
157,6.54167,P,89,51.2342,58.1046,58.1041
158,6.58333,P,89,51.2342,58.1046,58.1041
159,6.625,P,89,51.2342,58.1046,58.1041
160,6.66667,P,89,51.2342,58.1046,58.1041
161,6.70833,P,89,51.2342,58.1046,58.1041
162,6.75,P,89,51.2342,58.1046,58.1041
163,6.79167,P,89,51.2342,58.1046,58.1041
164,6.83333,P,89,51.2342,58.1046,58.1041
165,6.875,P,89,51.2342,58.1046,58.1041
166,6.91667,P,89,51.2342,58.1046,58.1041
167,6.95833,P,89,51.2342,58.1046,58.1041
168,7,I,17186,51.1709,58.1046,58.1041
169,7.04167,P,208,51.2342,58.1046,58.1041
170,7.08333,P,89,51.2342,58.1046,58.1041
171,7.125,P,89,51.2342,58.1046,58.1041
172,7.16667,P,89,51.2342,58.1046,58.1041
173,7.20833,P,89,51.2342,58.1046,58.1041
174,7.25,P,89,51.2342,58.1046,58.1041
175,7.29167,P,89,51.2342,58.1046,58.1041
176,7.33333,P,89,51.2342,58.1046,58.1041
177,7.375,P,89,51.2342,58.1046,58.1041
178,7.41667,P,89,51.2342,58.1046,58.1041
179,7.45833,P,89,51.2342,58.1046,58.1041
180,7.5,P,89,51.2342,58.1046,58.1041
181,7.54167,P,89,51.2342,58.1046,58.1041
182,7.58333,P,89,51.2342,58.1046,58.1041
183,7.625,P,89,51.2342,58.1046,58.1041
184,7.66667,P,89,51.2342,58.1046,58.1041
185,7.70833,P,89,51.2342,58.1046,58.1041
186,7.75,P,89,51.2342,58.1046,58.1041
187,7.79167,P,89,51.2342,58.1046,58.1041
188,7.83333,P,89,51.2342,58.1046,58.1041
189,7.875,P,89,51.2342,58.1046,58.1041
