100,3.33333,B,8055,50.50104,50.14876,50.55737,
101,3.36667,B,7842,49.14484,48.92817,49.13803,
102,3.4,B,7899,48.90323,48.94509,49.61128,
103,3.43333,B,7842,47.88517,48.15589,48.81277,
104,3.46667,B,10113,47.7146,48.02199,49.10338,
105,3.5,B,7843,47.6833,47.8253,48.67387,
106,3.53333,B,7927,48.01527,48.19433,48.85022,
107,3.56667,B,7847,47.93583,47.97248,48.64175,
108,3.6,B,7973,48.48009,48.52292,49.38751,
109,3.63333,B,7849,47.64249,48.12567,48.65662,
110,3.66667,B,8008,47.53585,47.85302,48.66766,
111,3.7,B,7842,48.73124,48.55322,49.08306,
112,3.73333,I,14390,48.73124,48.55322,49.08306,
113,3.76667,B,7860,47.12396,47.5785,47.98356,
114,3.8,B,7892,46.632,46.96027,47.61471,
115,3.83333,B,7853,45.97025,46.36521,47.14324,
116,3.86667,B,8276,45.3967,46.24313,46.69328,
117,3.9,B,7869,44.60795,45.42922,46.02691,
118,3.93333,B,7923,44.92604,45.64748,46.20864,
119,3.96667,B,7851,44.43036,45.29186,45.87627,
120,4.0,B,11985,44.81488,45.48924,45.80849,
121,4.03333,B,7855,46.35205,47.15924,47.76897,
122,4.06667,B,7909,46.69415,47.29082,47.85126,
123,4.1,B,7847,46.76754,47.44462,48.01131,
124,4.13333,B,7958,46.45657,47.47251,47.82642,
125,4.16667,B,7842,46.54963,47.27461,47.92973,
126,4.2,B,7885,46.67664,47.52347,48.01899,
127,4.23333,B,7847,46.78822,47.62812,47.86639,
128,4.26667,I,17188,47.94017,47.92074,48.20826,
129,4.3,B,7845,46.75174,47.55247,47.76046,
130,4.33333,B,7874,46.56475,47.44828,47.6353,
131,4.36667,B,7844,46.54942,47.48195,47.62309,
132,4.4,B,7909,46.70252,47.37798,47.69332,
133,4.43333,B,7844,46.51353,47.33911,47.72583,
134,4.46667,B,7860,46.63926,47.41662,47.71803,
135,4.5,B,7844,46.49174,47.41531,47.7468,
136,4.53333,B,8204,46.71012,47.3901,47.73849,
137,4.56667,B,7845,47.32545,48.22889,48.10875,
138,4.6,B,7871,47.34071,48.23573,48.11319,
139,4.63333,B,7847,47.17035,48.10518,48.28535,
140,4.66667,B,7903,47.71188,48.2107,48.44707,
141,4.7,B,7842,47.39509,48.27382,48.29779,
142,4.73333,B,7868,47.45477,48.21367,48.3323,
143,4.76667,B,7847,47.16949,48.22171,48.27205,
144,4.8,I,17223,47.97872,47.98886,48.16055,
145,4.83333,B,7840,46.83756,47.72536,47.94399,
146,4.86667,B,7867,46.75904,47.6237,47.88643,
147,4.9,B,7842,46.29146,47.61821,47.89632,
148,4.93333,B,7951,46.6055,47.57277,47.94349,
149,4.96667,B,7839,46.47353,47.54363,47.90753,
150,5.0,B,7874,46.53522,47.55607,47.88562,
151,5.03333,B,7841,46.53024,47.55622,47.88545,
152,5.06667,B,8149,46.70169,47.59089,47.87947,
153,5.1,B,7842,47.24014,48.01748,48.44412,
154,5.13333,B,7890,47.32101,48.20721,48.47907,
155,5.16667,B,7839,47.31408,48.28694,48.56419,
156,5.2,B,7978,47.64211,48.34164,48.51805,
157,5.23333,B,7842,47.25072,48.23784,48.47369,
158,5.26667,B,7893,47.56844,48.27559,48.31635,
159,5.3,B,7848,47.38501,48.28357,48.23591,
160,5.33333,I,17191,47.96645,47.97363,48.17092,
161,5.36667,B,7839,46.7455,47.69286,47.92254,
162,5.4,B,7865,46.82974,47.68172,47.91976,
163,5.43333,B,7840,46.70101,47.56539,47.89632,
164,5.46667,B,7920,46.78244,47.56479,47.89745,
165,5.5,B,7845,46.55976,47.54677,47.88724,
166,5.53333,B,7897,46.61459,47.52839,47.88319,
167,5.56667,B,7841,46.48493,47.5375,47.85495,
168,5.6,B,8129,46.62055,47.56569,47.90395,
169,5.63333,B,7846,47.16527,48.13595,48.56059,
170,5.66667,B,7905,47.43801,48.03823,48.5604,
171,5.7,B,7837,47.19131,47.89502,48.4865,
172,5.73333,B,7943,47.64406,48.05706,48.51917,
173,5.76667,B,7837,47.48257,47.93284,48.3185,
174,5.8,B,7881,47.39234,48.06347,48.39831,
175,5.83333,B,7843,47.48955,48.04646,48.43565,
176,5.86667,I,17211,47.89928,47.79221,48.14625,
177,5.9,B,7843,47.87922,47.79617,48.1411,
178,5.93333,B,7878,46.84204,47.64893,48.01348,
179,5.96667,B,7842,46.68956,47.56885,47.82131,
180,6.0,B,7941,46.76473,47.54423,47.85254,
181,6.03333,B,7844,46.45267,47.53869,47.76582,
182,6.06667,B,7881,46.62991,47.49525,47.82658,
183,6.1,B,7841,46.49147,47.42841,47.86993,
184,6.13333,B,8161,46.70148,47.45414,47.8709,
185,6.16667,B,7845,47.07424,48.12584,48.4131,
186,6.2,B,7910,47.33511,48.22241,48.50122,
187,6.23333,B,7840,47.22815,47.90152,48.50234,
188,6.26667,B,7948,47.50403,48.05134,48.59707,
189,6.3,B,7845,47.49207,47.95944,48.5845,
190,6.33333,B,7883,47.50351,47.97132,48.58773,
191,6.36667,B,7843,47.30645,47.92058,48.4351,
192,6.4,I,17245,47.85206,47.93726,48.16107,
193,6.43333,B,7837,46.7551,47.7048,48.00298,
194,6.46667,B,7889,46.76232,47.63561,47.96818,
195,6.5,B,7839,46.325,47.57367,47.90217,
196,6.53333,B,7967,46.71537,47.61517,47.89323,
197,6.56667,B,7843,46.41205,47.58046,47.76361,
198,6.6,B,7880,46.52562,47.59937,47.75056,
199,6.63333,B,7839,46.45034,47.58272,47.77418,
200,6.66667,B,8218,46.62073,47.51394,47.7468,
201,6.7,B,7851,47.29898,48.03874,48.35516,
202,6.73333,B,7884,47.41717,48.13337,48.39285,
203,6.76667,B,7844,47.43483,48.16228,48.40287,
204,6.8,B,7981,47.37737,48.20495,48.3393,
205,6.83333,B,7844,47.33857,48.16107,48.36708,
206,6.86667,B,7875,47.55082,48.21088,48.26285,
207,6.9,B,7851,47.4518,48.24628,48.54945,
208,6.93333,I,17219,47.95751,47.76487,48.22942,
209,6.96667,B,7844,46.73434,47.52406,47.82355,
210,7.0,B,7862,46.85994,47.50325,47.92139,
211,7.03333,B,7846,46.58382,47.49569,47.89875,
212,7.06667,B,7910,46.68265,47.42026,47.91014,
213,7.1,B,7844,46.50368,47.45385,47.82514,
214,7.13333,B,7869,46.61498,47.40428,47.88918,
215,7.16667,B,7845,46.71995,47.42229,47.82626,
216,7.2,B,8151,46.76082,47.42535,47.82546,
217,7.23333,B,7850,47.1019,48.02032,48.27896,
218,7.26667,B,7871,47.36967,48.21682,48.38667,
219,7.3,B,7842,47.46229,48.19972,48.40561,
220,7.33333,B,7963,47.6192,48.3323,48.52986,
221,7.36667,B,7845,47.33137,48.08376,48.30421,
222,7.4,B,7877,47.49518,47.97661,48.31796,
223,7.43333,B,7843,47.30164,47.87963,48.26674,
224,7.46667,I,17289,47.93116,47.69875,48.15917,
225,7.5,B,7847,46.44572,47.55262,47.91503,
226,7.53333,B,7878,46.80378,47.58106,47.88189,
227,7.56667,B,7841,46.57767,47.54243,47.88805,
228,7.6,B,7933,46.67538,47.56253,47.90038,
229,7.63333,B,7841,46.65353,47.55187,47.89957,
230,7.66667,B,7887,46.64017,47.50192,47.79427,
231,7.7,B,7843,46.47678,47.51766,47.82866,
232,7.73333,B,8214,46.86394,47.47914,47.85479,
233,7.76667,B,7852,46.99103,48.23714,48.31582,
234,7.8,B,7891,47.291,48.18234,48.36889,
235,7.83333,B,7844,47.34207,48.13509,48.31278,
236,7.86667,B,7964,47.39169,48.24681,48.20774,
237,7.9,B,7848,46.84055,48.14625,48.02952,
238,7.93333,B,7875,47.44938,48.14505,48.27914,
239,7.96667,B,7844,47.4224,48.01064,48.22206,
240,8.0,I,17234,47.8981,47.76865,48.08902,
241,8.03333,B,7843,46.71744,47.59892,47.88626,
242,8.06667,B,7861,46.72872,47.59498,47.88643,
243,8.1,B,7842,46.66577,47.54857,47.86671,
244,8.13333,B,7940,46.80119,47.52347,47.86139,
245,8.16667,B,7847,46.35276,47.50637,47.78587,
246,8.2,B,7875,46.53329,47.41037,47.60954,
247,8.23333,B,7855,46.19277,47.41313,47.65983,
248,8.26667,B,8192,46.64299,47.4156,47.85544,
249,8.3,B,7848,47.11067,47.8772,48.22136,
250,8.33333,B,7884,47.50307,48.11746,48.46553,
251,8.36667,B,7849,47.102,48.12002,48.47814,
252,8.4,B,7943,47.49932,48.08393,48.51374,
253,8.43333,B,7844,47.30645,48.00964,48.41018,
254,8.46667,B,7916,47.3801,48.22049,48.31117,
255,8.5,B,7843,47.37956,48.22049,48.31117,
256,8.53333,I,17290,47.85692,47.91112,48.1435,
257,8.56667,B,7842,46.71738,47.33325,47.85624,
258,8.6,B,7912,46.49832,47.43644,47.86381,
259,8.63333,B,7848,45.95068,47.19004,47.57985,
260,8.66667,B,8435,45.81326,47.07834,47.48653,
261,8.7,B,7858,46.19979,47.34454,47.85624,
262,8.73333,B,7923,46.07209,46.8429,47.59043,
263,8.76667,B,7847,46.09804,46.7413,47.42084,
264,8.8,B,10587,46.10668,46.99271,47.4994,
265,8.83333,B,7846,46.84921,47.13832,48.31725,
266,8.86667,B,7941,47.98866,48.26179,49.27121,
267,8.9,B,7842,47.82223,47.99799,49.01573,
268,8.93333,B,7963,47.82223,47.99799,49.01573,
269,8.96667,B,7846,47.91177,47.61106,48.4774,
270,9.0,B,7877,48.84684,48.32746,48.93373,
271,9.03333,B,7856,48.39026,48.3447,48.50159,
272,9.06667,I,12282,49.7326,49.32863,50.21942,
273,9.1,B,7843,49.30712,49.02793,49.46626,
274,9.13333,B,7906,49.39782,49.37334,49.64904,
275,9.16667,B,7844,48.99394,48.96249,49.1096,
276,9.2,B,8059,49.68112,49.62964,49.87837,
277,9.23333,B,7841,49.61973,49.013,49.04144,
278,9.26667,B,7918,49.83915,49.40172,49.59613,
279,9.3,B,7847,49.82122,48.97391,49.50818,
280,9.33333,B,8609,50.21942,50.00499,50.78906,
281,9.36667,B,7843,50.18938,49.92837,50.75192,
282,9.4,B,7860,51.29627,50.07226,50.55887,
283,9.43333,B,7843,51.29183,49.92526,50.55887,
284,9.46667,B,7924,55.29025,53.60529,54.36062,
285,9.5,B,7841,55.26582,53.60529,54.36062,
286,9.53333,B,7845,63.35999,56.39694,55.40902,
287,9.56667,B,7837,71.67737,56.78382,56.78382,
288,9.6,I,7866,188.1308,56.78382,56.78382,
289,9.63333,B,7837,188.1308,56.78382,56.78382,
290,9.66667,B,7839,188.1308,56.78382,56.78382,
291,9.7,B,7837,188.1308,56.78382,56.78382,
292,9.73333,B,7838,188.1308,56.78382,56.78382,
293,9.76667,B,7837,188.1308,56.78382,56.78382,
294,9.8,B,7839,188.1308,56.78382,56.78382,
295,9.83333,B,7837,188.1308,56.78382,56.78382,
296,9.86667,B,7840,188.1308,56.78382,56.78382,
297,9.9,B,7837,188.1308,56.78382,56.78382,
298,9.93333,B,7839,188.1308,56.78382,56.78382,
299,9.96667,B,7837,188.1308,56.78382,56.78382,
300,10.0,B,7837,188.1308,56.78382,56.78382,
301,10.03333,B,7837,188.1308,56.78382,56.78382,
302,10.06667,B,7839,188.1308,56.78382,56.78382,
303,10.1,B,7837,188.1308,56.78382,56.78382,
304,10.13333,I,7866,188.1308,56.78382,56.78382,
305,10.16667,B,7837,188.1308,56.78382,56.78382,
306,10.2,B,7839,188.1308,56.78382,56.78382,
307,10.23333,B,7837,188.1308,56.78382,56.78382,
308,10.26667,B,7838,188.1308,56.78382,56.78382,
309,10.3,B,7837,188.1308,56.78382,56.78382,
310,10.33333,B,7839,188.1308,56.78382,56.78382,
311,10.36667,B,7837,188.1308,56.78382,56.78382,
312,10.4,B,7840,188.1308,56.78382,56.78382,
313,10.43333,B,7837,86.72887,56.78382,56.78131,
314,10.46667,B,7839,86.72887,56.78382,56.78131,
315,10.5,B,7837,86.72887,56.78382,56.78131,
316,10.53333,B,7838,86.72887,56.78382,56.78131,
317,10.56667,B,7837,86.14896,56.78382,56.78131,
318,10.6,B,7842,86.14896,56.78382,56.78131,
319,10.63333,B,7839,60.00328,56.32964,56.15221,
320,10.66667,I,7998,59.33654,55.8268,55.60474,
321,10.7,B,7838,57.57488,54.66833,54.28575,
322,10.73333,B,7857,56.12702,54.02109,53.87652,
323,10.76667,B,7839,56.00874,54.02641,53.87266,
324,10.8,B,8094,53.21782,52.45587,53.40969,
325,10.83333,B,7838,53.83745,52.54018,52.8621,
326,10.86667,B,7859,53.62073,51.93868,52.27817,
327,10.9,B,7837,51.59756,50.48871,51.17862,
328,10.93333,B,9861,50.67921,48.83186,49.66682,
329,10.96667,B,7840,53.2976,51.01944,51.51189,
330,11.0,B,7846,53.30169,51.04116,51.51152,
331,11.03333,B,7837,53.32727,51.06804,51.4851,
332,11.06667,B,7855,53.3819,51.06669,51.49922,
333,11.1,B,7837,53.35058,51.0812,51.51637,
334,11.13333,B,7839,53.41301,51.10561,51.44265,
335,11.16667,B,7837,53.68228,51.21263,51.60356,
336,11.2,I,11512,53.77981,51.21996,51.60546,
337,11.23333,B,7837,53.16643,51.09372,51.45589,
338,11.26667,B,7839,53.05958,51.00547,51.3966,
339,11.3,B,7837,52.97106,50.96447,51.45773,
340,11.33333,B,7865,53.01094,50.9268,51.41263,
341,11.36667,B,7837,52.62532,50.91735,51.28005,
342,11.4,B,7839,52.82407,50.89656,51.3331,
343,11.43333,B,7837,52.84241,50.78937,51.27156,
344,11.46667,B,8005,52.83228,50.72444,51.26803,
345,11.5,B,7846,53.19205,51.35032,51.7222,
346,11.53333,B,7847,53.50255,51.33525,51.78176,
347,11.56667,B,7840,53.56408,51.381,51.80207,
348,11.6,B,7867,53.75268,51.51413,51.9647,
349,11.63333,B,7842,53.67874,51.5145,51.96636,
350,11.66667,B,7856,53.64704,51.49104,51.93909,
351,11.7,B,7843,53.51822,51.22554,51.78534,
352,11.73333,I,11808,53.65911,51.14247,51.56295,
353,11.76667,B,7840,52.82205,50.73192,51.2441,
354,11.8,B,7881,52.04815,50.54869,51.15415,
355,11.83333,B,7844,51.74469,50.04555,51.08188,
356,11.86667,B,8001,51.71681,50.05621,51.06939,
357,11.9,B,7857,50.94527,49.59877,51.08357,
358,11.93333,B,7905,51.39542,50.05354,51.01711,
359,11.96667,B,7846,51.20497,49.9963,50.99784,
360,12.0,B,8479,51.53913,50.0304,50.99121,
361,12.03333,B,7840,51.78266,50.40951,51.19247,
362,12.06667,B,7899,51.78962,50.40575,51.19247,
363,12.1,B,7843,51.39279,50.40488,51.255,
364,12.13333,B,8014,51.9033,50.46312,51.46733,
365,12.16667,B,7837,51.92213,50.44878,51.34637,
366,12.2,B,7894,52.39598,51.04384,51.80446,
367,12.23333,B,7844,51.81926,51.0812,51.62572,
368,12.26667,I,11670,53.37215,51.21263,51.67582,
369,12.3,B,7840,52.43343,50.84376,51.32844,
370,12.33333,B,7873,51.90412,50.76919,51.30133,
371,12.36667,B,7853,51.0297,50.60982,51.1897,
372,12.4,B,7968,51.3887,50.24109,51.10595,
373,12.43333,B,7840,51.01337,49.64515,50.86011,
374,12.46667,B,7860,51.03422,50.05541,50.95199,
375,12.5,B,7843,51.06686,50.07762,50.93496,
376,12.53333,B,8574,51.26927,50.19124,50.91995,
377,12.56667,B,7846,50.47604,49.90433,51.09034,
378,12.6,B,7890,51.0137,50.01609,51.25676,
379,12.63333,B,7837,51.07099,49.90717,51.45663,
380,12.66667,B,8114,51.41317,50.38209,51.62572,
381,12.7,B,7854,50.48922,50.75914,51.89076,
382,12.73333,B,7906,51.95022,51.3356,52.15914,
383,12.76667,B,7841,52.07165,51.32022,52.13797,
384,12.8,I,11215,52.97224,51.61157,52.12118,
385,12.83333,B,7857,50.54608,50.69001,51.81766,
386,12.86667,B,7922,51.11888,50.76793,51.87491,
387,12.9,B,7844,50.79079,50.64698,51.8871,
388,12.93333,B,8001,50.70897,50.6308,51.88547,
389,12.96667,B,7853,50.02059,50.32434,51.85911,
390,13.0,B,7897,50.46466,50.48429,51.6933,
391,13.03333,B,7840,50.3043,50.33629,51.74656,
392,13.06667,B,8872,50.50525,50.64912,51.91322,
393,13.1,B,7861,49.97201,50.53496,51.92142,
394,13.13333,B,7924,50.44491,50.55857,51.74695,
395,13.16667,B,7840,50.49077,50.6077,51.78653,
396,13.2,B,8139,50.60202,50.5296,51.68863,
397,13.23333,B,7866,49.64539,50.43361,51.49996,
398,13.26667,B,7924,51.28811,51.03748,52.15828,
399,13.3,B,7864,51.19238,50.63842,52.10105,
400,13.33333,I,10958,52.67675,51.82688,52.58248,
401,13.36667,B,7843,52.67663,51.82528,52.58248,
402,13.4,B,7935,50.92028,51.05592,52.49361,
403,13.43333,B,7861,49.39553,50.66138,52.62472,
404,13.46667,B,8130,49.95274,50.86461,52.51237,
405,13.5,B,7844,49.36633,50.75506,52.30049,
406,13.53333,B,7949,49.33632,50.53645,52.36588,
407,13.56667,B,7861,48.85878,50.36944,52.39278,
408,13.6,B,9197,49.39507,51.30311,52.90562,
409,13.63333,B,7840,49.62504,51.31736,52.87179,
410,13.66667,B,7914,50.11088,51.08289,52.97825,
411,13.7,B,7889,49.34169,50.05675,52.47214,
412,13.73333,B,8165,50.34769,51.12264,52.89945,
413,13.76667,B,7843,50.53094,51.11548,53.06705,
414,13.8,B,7917,50.54548,51.18243,53.06705,
415,13.83333,B,7858,50.81918,51.66769,53.16807,
416,13.86667,I,11138,52.68298,52.92831,53.95115,
417,13.9,B,7840,51.19742,52.66055,53.53098,
418,13.93333,B,7891,51.09712,52.96415,53.75346,
419,13.96667,B,7855,49.77049,52.55962,53.70433,
420,14.0,B,8063,50.49978,52.32113,53.50727,
421,14.03333,B,7840,50.20517,52.29468,53.45208,
422,14.06667,B,7902,49.84639,52.37498,53.53038,
423,14.1,B,7862,49.0508,52.23431,53.54347,
424,14.13333,B,8885,49.70063,52.55629,53.48076,
425,14.16667,B,7840,50.5845,52.36271,53.45091,
426,14.2,B,7906,51.01803,52.10361,53.54288,
427,14.23333,B,7842,51.01911,52.10361,53.54288,
428,14.26667,B,7979,51.44899,52.24137,53.57937,
429,14.3,B,7859,50.57185,51.90422,53.78232,
430,14.33333,B,7896,51.4725,52.30721,53.84191,
431,14.36667,B,7879,51.18866,51.71789,53.99456,
432,14.4,I,11043,52.55392,53.67045,54.48391,
433,14.43333,B,7873,50.9898,52.88201,54.20937,
434,14.46667,B,7901,51.46437,52.93815,54.37431,
435,14.5,B,7840,51.11479,52.62665,54.44414,
436,14.53333,B,7947,51.07284,52.87128,54.42658,
437,14.56667,B,7854,50.39203,52.37771,54.01643,
438,14.6,B,7878,50.31279,51.75918,53.93873,
439,14.63333,B,7843,50.20558,51.28182,53.6271,
440,14.66667,B,8589,50.2612,51.42285,53.6271,
441,14.7,B,7846,50.69225,52.15135,53.40622,
442,14.73333,B,7884,51.17949,52.36588,53.80442,
443,14.76667,B,7840,51.42972,52.43227,53.68274,
444,14.8,B,7930,52.13021,52.62906,54.01577,
445,14.83333,B,7845,51.94661,52.21847,53.23971,
446,14.86667,B,7864,52.34673,52.21057,53.3483,
447,14.9,B,7840,52.74526,52.29289,53.14953,
448,14.93333,I,11670,53.0248,52.03655,52.96623,
449,14.96667,B,7837,52.40159,51.77383,52.57819,
450,15.0,B,7845,52.51107,51.32343,52.53498,
451,15.03333,B,7837,51.87278,50.658,52.05681,
452,15.06667,B,7844,51.55211,50.57749,51.92183,
453,15.1,B,7839,51.51049,50.5805,51.89321,
454,15.13333,B,7849,51.11505,50.2308,51.3781,
455,15.16667,B,7837,50.42307,49.46184,50.87685,
456,15.2,B,8680,50.00856,49.39667,50.69898,
457,15.23333,B,7844,51.10229,50.32576,51.37123,
458,15.26667,B,7866,51.66953,50.66967,51.59898,
459,15.3,B,7840,51.95508,50.87169,51.6863,
460,15.33333,B,7897,51.9429,50.78211,51.83733,
461,15.36667,B,7843,52.21606,50.84504,51.74026,
462,15.4,B,7860,52.20553,50.7651,51.80726,
463,15.43333,B,7840,52.82735,50.98889,51.72612,
464,15.46667,I,12503,53.00502,51.0348,51.83652,
465,15.5,B,7840,52.43066,50.74973,51.45479,
466,15.53333,B,7841,51.9914,50.86815,51.36654,
467,15.56667,B,7843,52.14099,50.68661,51.18416,
468,15.6,B,7850,51.83301,50.46195,51.03915,
469,15.63333,B,7840,51.32397,50.09698,50.5796,
470,15.66667,B,7839,50.91336,49.61032,50.45668,
471,15.7,B,7842,50.32214,49.1534,49.9863,
472,15.73333,B,8610,50.16892,48.79337,49.72926,
473,15.76667,B,7843,51.92131,50.56247,51.1281,
474,15.8,B,7855,52.25718,50.64606,51.30845,
475,15.83333,B,7840,52.39426,50.70641,51.3514,
476,15.86667,B,7857,52.59336,50.50111,51.38535,
477,15.9,B,7840,52.56104,50.2503,51.3331,
478,15.93333,B,7839,52.95087,50.37605,51.46548,
479,15.96667,B,7842,52.81486,50.56787,51.4353,
480,16.0,I,13018,52.9991,50.71542,51.38535,
481,16.03333,B,7846,51.42551,49.86992,50.95724,
482,16.06667,B,7900,51.54129,49.58869,50.91247,
483,16.1,B,7840,52.14206,49.91026,51.124,
484,16.13333,B,7940,51.82919,50.19978,51.28749,
485,16.16667,B,7840,51.33973,50.32861,51.29245,
486,16.2,B,7841,51.90821,50.68569,51.50853,
487,16.23333,B,7840,52.11067,50.65862,51.68863,
488,16.26667,B,8560,51.93538,50.6479,52.06189,
489,16.3,B,7840,53.13499,51.44081,52.45633,
490,16.33333,B,7880,53.54615,52.3117,52.97198,
491,16.36667,B,7843,54.11302,52.27506,52.95633,
492,16.4,B,7854,54.11302,52.27506,52.95633,
493,16.43333,B,7840,53.50772,51.7766,52.75196,
494,16.46667,B,7836,54.10691,52.32158,53.29676,
495,16.5,B,7840,53.35985,52.17477,53.02348,
496,16.53333,I,10078,53.93644,51.97548,53.35913,
497,16.56667,B,7842,53.8807,51.85426,53.38261,
498,16.6,B,7856,53.88167,52.21979,53.24249,
499,16.63333,B,7842,53.85566,52.1272,53.04468,
500,16.66667,B,7857,54.08255,52.75593,53.67905,
501,16.7,B,7837,53.86239,52.65375,53.26311,
502,16.73333,B,7847,54.71022,52.87486,53.57397,
503,16.76667,B,7837,54.86274,52.93297,53.63866,
504,16.8,B,7994,55.32649,53.27542,54.25967,
505,16.83333,B,7837,55.30833,52.44475,54.14113,
